AN	GI	Species	Genome_length	ncbi_name	ncbi_taxid
NC_084209.1	2627907557	Hypselodoris whitei	14856	Hypselodoris whitei	508163
NC_084210.1	2627907571	Lentigo lentiginosus	16054	Lentigo lentiginosus	387465
NC_084213.1	2627907758	Strombus labiatus	15843	Strombus labiatus	387463
NC_084214.1	2627907772	Euprotomus aratrum	16187	Euprotomus aratrum	2994712
NC_084239.1	2627909928	Unedogemmula leucotropis	16362	Unedogemmula leucotropis	1525238
NC_084241.1	2627910040	Chiromyscus langbianis	16288	Chiromyscus langbianis	672787
NC_084242.1	2627910054	Cichla piquiti	16536	Cichla piquiti	516076
NC_084243.1	2627910068	Cichla monoculus	16526	Cichla monoculus	81334
NC_084244.1	2627910082	Cichla temensis	16530	Cichla temensis	81336
NC_084245.1	2627910096	Argyresthia conjugella	16044	Argyresthia conjugella	687015
NC_084263.1	2627911833	Atractomorpha lata	15561	Atractomorpha lata	63223
NC_084264.1	2627911847	Lednia tumana	15294	Lednia tumana	466727
NC_084265.1	2627911861	Nemurella pictetii	15934	Nemurella pictetii	143722
NC_084266.1	2627911875	Anagyrus galinae	15364	Anagyrus galinae	3085291
NC_084268.1	2627911931	Macrotermes herus	16372	Macrotermes herus	445442
NC_084270.1	2627912056	Anotylus hirtulus	16286	Anotylus hirtulus	3078928
NC_084271.1	2627912070	Bledius obscurus	15337	Bledius obscurus	3078929
NC_084272.1	2627912084	Ochthephilus sericinus	15425	Ochthephilus sericinus	3078930
NC_084273.1	2627912102	Ochthephilus vulgaris	15219	Ochthephilus vulgaris	3078931
NC_084274.1	2627912124	Oxytelus varipennis	17019	Oxytelus varipennis	1336280
NC_084275.1	2627912150	Oxytelus finitimus	16325	Oxytelus finitimus	3078932
NC_084276.1	2627912173	Oxytelus piceus	17485	Oxytelus piceus	1336279
NC_084277.1	2627912196	Oxytelus tibetanus	16746	Oxytelus tibetanus	3078933
NC_084278.1	2627912219	Platystethus dilutipennis	17666	Platystethus dilutipennis	3078934
NC_084279.1	2627912241	Platystethus arenarius	15387	Platystethus arenarius	347436
NC_084280.1	2627912263	Psyllopsis discrepans	18824	Psyllopsis discrepans	2283586
NC_084285.1	2627912647	Hypsipetes amaurotis	17871	Hypsipetes amaurotis	374649
NC_084286.1	2627912661	Harpegnathos venator	16089	Harpegnathos venator	610381
NC_084287.1	2627912675	Buniapone amblyops	16621	Buniapone amblyops	613574
NC_084289.1	2627912772	Eunaticina papilla	16415	Eunaticina papilla	3082110
NC_084292.1	2627913008	Chibiraga houshuaii	15487	Chibiraga houshuaii	3085295
NC_084295.1	2627913122	Australoluciola thailandica	16054	Australoluciola thailandica	2971071
NC_084296.1	2627913136	Medeopteryx alacauda	16118	Medeopteryx alacauda	2971074
NC_084297.1	2627913150	Medeopteryx incisura	16152	Medeopteryx incisura	2971075
NC_084298.1	2627913164	Medeopteryx isaanensis	16849	Medeopteryx isaanensis	2971076
NC_084299.1	2627913178	Medeopteryx maehongsonensis	16144	Medeopteryx maehongsonensis	2971077
NC_084300.1	2627913192	Pteroptyx asymmetria	16126	Pteroptyx asymmetria	2035275
NC_084301.1	2627913206	Pteroptyx malaccae	16154	Pteroptyx malaccae	2035278
NC_084302.1	2627913220	Pteroptyx valida	16129	Pteroptyx valida	2035280
NC_084303.1	2627913234	Sclerotia aquatilis	16049	Sclerotia aquatilis	1639810
NC_084304.1	2627913248	Anaspides clarkei	15213	Anaspides clarkei	2043556
NC_084305.1	2627913262	Paranaspides lacustris	15779	Paranaspides lacustris	92001
NC_084306.1	2627913276	Allanaspides helonomus	15309	Allanaspides helonomus	91997
NC_084307.1	2627913290	Allanaspides hickmani	15568	Allanaspides hickmani	91998
NC_084308.1	2627913304	Anaspides swaini	15514	Anaspides swaini	2043558
NC_084309.1	2627913318	Anaspides richardsoni	15906	Anaspides richardsoni	2043561
NC_084310.1	2627913332	Anaspides jarmani	17962	Anaspides jarmani	2043557
NC_084311.1	2627913347	Anaspides eberhardi	15670	Anaspides eberhardi	2043560
NC_084312.1	2627913361	Anaspides spinulae	16667	Anaspides spinulae	91999
NC_084313.1	2627913375	Anaspides driesseni	16128	Anaspides driesseni	2987621
NC_084314.1	2627913389	Anaspides tasmaniae	15475	Anaspides tasmaniae	77687
NC_084315.1	2627913403	Paranaspides williamsi	17320	Paranaspides williamsi	2231316
NC_084322.1	2627913827	Forcipomyia pulchrithorax	15930	Forcipomyia pulchrithorax	3042879
NC_084323.1	2627913841	Asura unipuncta	15221	Asura unipuncta	1502323
NC_084326.1	2627913976	Epicauta sibirica	15717	Epicauta sibirica	2853703
NC_084334.1	2627914591	Loepa microocellata	15280	Loepa microocellata	3035528
NC_084338.1	2627914871	Bungarus multicinctus	17139	Bungarus multicinctus	8616
NC_084340.1	2627914899	Neuroctenus taiwanicus	15340	Neuroctenus taiwanicus	3085627
NC_084343.1	2627914988	Pylorgus sordidus	15399	Pylorgus sordidus	3089075
NC_084345.1	2627915041	Cricula andrei	15324	Cricula andrei	2967087
NC_084346.1	2627915055	Gobiomorphus huttoni	16506	Gobiomorphus huttoni	587584
NC_084347.1	2627915069	Sinolapotamon cirratum	16428	Sinolapotamon cirratum	3089812
NC_084348.1	2627915083	Sinolapotamon palmatum	16421	Sinolapotamon palmatum	2976920
NC_084349.1	2627915097	Capulus dilatatus	15640	Capulus dilatatus	3090832
NC_084352.1	2627915287	Iberochondrostoma almacai	16604	Iberochondrostoma almacai	274647
NC_084353.1	2627915301	Zanna robusticephalica	16044	Zanna robusticephalica	3081104
NC_084354.1	2627915315	Aplos simplex	16077	Aplos simplex	2837358
NC_084355.1	2627915329	Kodaianella bicinctifrons	15630	Kodaianella bicinctifrons	1201171
NC_084356.1	2627915343	Pseudochoutagus curvativus	15610	Pseudochoutagus curvativus	3081119
NC_084357.1	2627915357	Nisia atrovenosa	16159	Nisia atrovenosa	1187023
NC_084358.1	2627915371	Suva longipenna	16139	Suva longipenna	3081115
NC_084359.1	2627915385	Diostrombus politus	15800	Diostrombus politus	130564
NC_084360.1	2627915399	Flata truncata	16287	Flata truncata	3081121
NC_084361.1	2627915413	Klapperibrachys cremeri	15951	Klapperibrachys cremeri	3081117
NC_084362.1	2627915427	Paravarcia deceptrix	15643	Paravarcia deceptrix	1200249
NC_084363.1	2627915441	Pitambara triremiprocta	15896	Pitambara triremiprocta	3081123
NC_084364.1	2627915455	Rhotana formosana	15871	Rhotana formosana	3081105
NC_084368.1	2627915735	Lagothrix poeppigii	16594	Lagothrix poeppigii	767356
NC_084372.1	2627915923	Chrysopa formosa	16104	Chrysopa formosa	417569
NC_084376.1	2627916178	Galeorhinus galeus	18735	Galeorhinus galeus	86063
NC_084385.1	2627916953	Varecia rubra	16998	Varecia rubra	554167
NC_084408.1	2627918904	Chaetodon melannotus	16739	Chaetodon melannotus	109695
NC_084409.1	2627918918	Chaetodon vagabundus	16515	Chaetodon vagabundus	109709
NC_084421.1	2627919916	Polypylis sp. TS-2018	13746	Polypylis sp. TS-2018	2483258
NC_084422.1	2627919938	Cletus schmidti	17685	Cletus schmidti	763206
NC_084423.1	2627919958	Homoeocerus striicornis	15706	Homoeocerus striicornis	2795333
NC_084424.1	2627919979	Homoeocerus dilatatus	15913	Homoeocerus dilatatus	763216
NC_084425.1	2627920001	Molipteryx fuliginosa	16959	Molipteryx fuliginosa	763241
NC_084426.1	2627920022	Artemia parthenogenetic lineage	15639	Artemia parthenogenetic lineage	6663
NC_084446.1	2627921552	Sophonia nigrilineata	15610	Sophonia nigrilineata	3092776
NC_084448.1	2627921580	Concaveplana hamulusa	15689	Concaveplana hamulusa	3092773
NC_084449.1	2627921594	Sophonia fuscomarginata	15796	Sophonia fuscomarginata	3092774
NC_084450.1	2627921608	Aeropedellus prominemarginis	15639	Aeropedellus prominemarginis	3095008
NC_084451.1	2627921623	Myrmeleotettix palpalis	15621	Myrmeleotettix palpalis	573381
NC_084452.1	2627921637	Dasyhippus peipingensis	15628	Dasyhippus peipingensis	244718
NC_084457.1	2627922005	Dendrodoris krusensternii	14361	Dendrodoris krusensternii	3032029
NC_084459.1	2633553240	Prietella phreatophila	16534	Prietella phreatophila	255567
NC_084792.1	2644294306	Aburria aburri	16671	Aburria aburri	125058
NC_085142.1	2666672185	Lucilia cuprina	15941	Lucilia cuprina	7375
NC_085152.1	2666673001	Vibrissina turrita	17486	Vibrissina turrita	569024
NC_085153.1	2666673015	Penthetria simplicipes	15349	Penthetria simplicipes	3097416
NC_085154.1	2666673029	Plecia hardyi	15465	Plecia hardyi	3097417
NC_085155.1	2666673043	Hua aristarchorum	15691	Hua aristarchorum	2582450
NC_085161.1	2666673492	Ocypode sinensis	15589	Ocypode sinensis	1236104
NC_085166.1	2666673855	Pealius mori	15654	Pealius mori	1453199
NC_085167.1	2666673869	Eupolyphaga nigrinotum	15664	Eupolyphaga nigrinotum	2972403
NC_085170.1	2666674056	Rheocricotopus emeiensis	16161	Rheocricotopus emeiensis	3095014
NC_085171.1	2666674070	Cricotopus flavozonatus	15909	Cricotopus flavozonatus	1667274
NC_085172.1	2666674084	Synorthocladius bifidus	16876	Synorthocladius bifidus	3095015
NC_085173.1	2666674098	Cricotopus ornatus	16573	Cricotopus ornatus	1268415
NC_085174.1	2666674112	Cricotopus trifasciatus	16384	Cricotopus trifasciatus	1042861
NC_085175.1	2666674126	Cricotopus bicinctus	16198	Cricotopus bicinctus	302184
NC_085176.1	2666674140	Cricotopus fuscus	17697	Cricotopus fuscus	401640
NC_085177.1	2666674154	Cricotopus trifascia	15719	Cricotopus trifascia	401643
NC_085178.1	2666674168	Cricotopus triannulatus	16250	Cricotopus triannulatus	401642
NC_085179.1	2666674182	Cricotopus dentatus	15547	Cricotopus dentatus	3095013
NC_085180.1	2666674196	Arma koreana	15636	Arma koreana	1603581
NC_085182.1	2666674295	Hetaerina titia	17701	Hetaerina titia	62019
NC_085184.1	2666674323	Ochthebius lejolisii	16110	Ochthebius lejolisii	1309210
NC_085185.1	2666674337	Ochthebius subinteger	16149	Ochthebius subinteger	1309363
NC_085186.1	2666674351	Sebastes ruberrimus	17067	Sebastes ruberrimus	72098
NC_085187.1	2666674365	Sebastes babcocki	17062	Sebastes babcocki	72059
NC_085188.1	2666674379	Sebastes jordani	16788	Sebastes jordani	72081
NC_085206.1	2666675839	Stomorhina obsoleta	16226	Stomorhina obsoleta	1912789
NC_085207.1	2666675853	Bellardia viarum	15086	Bellardia viarum	2173236
NC_085208.1	2666675867	Dardanus hessii	17821	Dardanus hessii	2590950
NC_085211.1	2666675977	Culicoides brevitarsis	17100	Culicoides brevitarsis	469753
NC_085213.1	2666676038	Macronectes giganteus	17288	Macronectes giganteus	37057
NC_085225.1	2666677021	Profenusa thomsoni	15536	Profenusa thomsoni	430669
NC_085228.1	2666677061	Dicranoptycha shandongensis	16157	Dicranoptycha shandongensis	3102771
NC_085229.1	2666677075	Cazira verrucosa	15892	Cazira verrucosa	3101551
NC_085230.1	2666677089	Picromerus viridipunctatus	16299	Picromerus viridipunctatus	2021723
NC_085238.1	2666677723	Trichopoda pennipes	15345	Trichopoda pennipes	1640944
NC_085241.1	2666677797	Leucoptera coffeella	16407	Leucoptera coffeella	1178041
NC_085242.1	2666677811	Optediceros sp.	15906	Optediceros sp.	3114356
NC_085244.1	2666677910	Rhipicephalus bursa	14741	Rhipicephalus bursa	67831
NC_085250.1	2666678359	Microphysogobio chinssuensis	16602	Microphysogobio chinssuensis	328548
NC_085252.1	2666678459	Myripristis kuntee	16530	Myripristis kuntee	88698
NC_085253.1	2666678473	Myripristis murdjan	16529	Myripristis murdjan	586833
NC_085254.1	2666678487	Myripristis violacea	16530	Myripristis violacea	47701
NC_085255.1	2666678501	Neoniphon opercularis	16639	Neoniphon opercularis	1223607
NC_085256.1	2666678515	Sargocentron diadema	16510	Sargocentron diadema	47709
NC_085257.1	2666678529	Sargocentron melanospilos	16528	Sargocentron melanospilos	753647
NC_085258.1	2666678543	Sargocentron punctatissimum	16507	Sargocentron punctatissimum	47711
NC_085260.1	2666678583	Neocentropogon trimaculatus	16462	Neocentropogon trimaculatus	2057042
NC_085263.1	2666678726	Phymateus saxosus	15672	Phymateus saxosus	3097017
NC_085265.1	2666678815	Leopardus guttulus	17944	Leopardus guttulus	1608501
NC_085266.1	2666678829	Eurytoma acutibialis	15849	Eurytoma acutibialis	3102739
NC_085272.1	2666679127	Elthusa poutassouiensis	15223	Elthusa poutassouiensis	3104314
NC_085273.1	2666679141	Lepidotrigla kishinouyi	16520	Lepidotrigla kishinouyi	1522389
NC_085274.1	2666679155	Macrostylophora euteles	16027	Macrostylophora euteles	3104305
NC_085276.1	2666679183	Frontopsylla diqingensis	15878	Frontopsylla diqingensis	3104524
NC_085277.1	2666679197	Ctenophthalmus yunnanus	15801	Ctenophthalmus yunnanus	3104523
NC_085280.1	2666679388	Mesechinus orientalis	17087	Mesechinus orientalis	3104698
NC_085282.1	2666679489	Pyrocoelia pectoralis	16792	Pyrocoelia pectoralis	417401
NC_085284.1	2666679592	Dercas nina	15264	Dercas nina	1678302
NC_085285.1	2666679606	Yunleon longicorpus	16810	Yunleon longicorpus	3105842
NC_085287.1	2666679634	Podonevadne trigona	19922	Podonevadne trigona	141406
NC_085289.1	2666679733	Anagyrus jenniferae	15396	Anagyrus jenniferae	2058195
NC_085290.1	2666679747	Leptomastidea bifasciata	15768	Leptomastidea bifasciata	1880993
NC_085313.1	2666682621	Argusianus argus	16710	Argusianus argus	9081
NC_085314.1	2666682635	Gobiobotia brevirostris	16606	Gobiobotia brevirostris	3015510
NC_085315.1	2666682649	Gobiobotia guilingensis	16608	Gobiobotia guilingensis	2962610
NC_085316.1	2666682663	Gobiobotia homalopteroidea	16604	Gobiobotia homalopteroidea	3015512
NC_085317.1	2666682677	Gobiobotia kolleri	16611	Gobiobotia kolleri	3015513
NC_085318.1	2666682691	Gobiobotia jiangxiensis	16606	Gobiobotia jiangxiensis	3002416
NC_085319.1	2666682705	Gobiobotia longibarba	16610	Gobiobotia longibarba	75343
NC_085320.1	2666682720	Gobiobotia paucirastella	16611	Gobiobotia paucirastella	3015514
NC_085321.1	2666682734	Gobiobotia tungi	16606	Gobiobotia tungi	2962611
NC_085344.1	2666683720	Pelodiscus axenaria	17143	Pelodiscus axenaria	246115
NC_085345.1	2666683734	Oenopia formosana	17885	Oenopia formosana	420096
NC_085349.1	2666683861	Charybdis miles	15672	Charybdis miles	243315
NC_085354.1	2666684222	Phlebotomus sichuanensis	16284	Phlebotomus sichuanensis	880262
NC_085360.1	2666684669	Hygia lativentris	16313	Hygia lativentris	763191
NC_085361.1	2666684683	Hygia bidentata	17023	Hygia bidentata	3106013
NC_085362.1	2666684697	Hygia opaca	17022	Hygia opaca	2741998
NC_085363.1	2666684711	Vernaya foramena	16351	Vernaya foramena	3240091
NC_085369.1	2666685154	Halobates germanus	15298	Halobates germanus	109006
NC_085370.1	2666685168	Halobates sericeus	15295	Halobates sericeus	95703
NC_085371.1	2666685182	Halobates splendens	15293	Halobates splendens	109019
NC_085372.1	2666685196	Hermatobates djiboutensis	15215	Hermatobates djiboutensis	301294
NC_085373.1	2666685210	Halobates melleus	15295	Halobates melleus	3095928
NC_085374.1	2666685224	Halobates micans	15293	Halobates micans	109010
NC_085375.1	2666685238	Asclepios apicalis	15387	Asclepios apicalis	1762889
NC_085376.1	2666685252	Halobates hawaiiensis	15291	Halobates hawaiiensis	109007
NC_085377.1	2666685266	Halobates sobrinus	15294	Halobates sobrinus	109018
NC_085378.1	2666685280	Halobates nereis	15297	Halobates nereis	109012
NC_085379.1	2666685294	Esakia hungerfordi	15332	Esakia hungerfordi	3095925
NC_085380.1	2666685308	Ventidius distanti	15343	Ventidius distanti	3095939
NC_085381.1	2666685322	Ventidius longitarsus	15287	Ventidius longitarsus	3087134
NC_085382.1	2666685336	Ventidius malayensis	15349	Ventidius malayensis	3095942
NC_085383.1	2666685350	Metrocoris ciliatus	15285	Metrocoris ciliatus	3095934
NC_085384.1	2666685364	Metrocoris vietnamensis	15283	Metrocoris vietnamensis	3087095
NC_085385.1	2666685378	Metrocoris quynhi	15280	Metrocoris quynhi	3087093
NC_085386.1	2666685393	Metrocoris tigrinus	15287	Metrocoris tigrinus	3095938
NC_085387.1	2666685407	Metrocoris acutus	15283	Metrocoris acutus	2867915
NC_085388.1	2666685421	Metrocoris triangulatus	15279	Metrocoris triangulatus	3087094
NC_085389.1	2666685435	Metrocoris nigrofasciatus	15281	Metrocoris nigrofasciatus	3095936
NC_085390.1	2666685449	Metrocoris inthanon	15284	Metrocoris inthanon	3095935
NC_085391.1	2666685463	Metrocoris stranguloides	15290	Metrocoris stranguloides	2867916
NC_085392.1	2666685477	Metrocoris tenuicornis	15282	Metrocoris tenuicornis	3095937
NC_085393.1	2666685491	Halovelia malaya	15341	Halovelia malaya	3095932
NC_085394.1	2666685505	Xenobates argentatus	15541	Xenobates argentatus	572360
NC_085395.1	2666685519	Asclepios annandalei	15290	Asclepios annandalei	109000
NC_085396.1	2666685533	Halobates flaviventris	15292	Halobates flaviventris	109005
NC_085397.1	2666685547	Ventidius hungerfordi	15342	Ventidius hungerfordi	3095941
NC_085398.1	2666685561	Halovelia heron	15359	Halovelia heron	3095930
NC_085399.1	2666685575	Ventidius harrisoni	15215	Ventidius harrisoni	3095940
NC_085400.1	2666685589	Haloveloides sundaensis	15339	Haloveloides sundaensis	3095933
NC_085401.1	2666685603	Xenobates singaporensis	15638	Xenobates singaporensis	3081716
NC_085402.1	2666685617	Halovelia lannae	15389	Halovelia lannae	3095931
NC_085403.1	2666685631	Halobates mariannarum	15297	Halobates mariannarum	109009
NC_085404.1	2666685645	Halobates poseidon	15296	Halobates poseidon	109013
NC_085405.1	2666685659	Halobates alluaudi	15370	Halobates alluaudi	109003
NC_085406.1	2666685673	Halobates robustus	15295	Halobates robustus	109015
NC_085407.1	2666685687	Halobates sexualis	15290	Halobates sexualis	109017
NC_085408.1	2666685701	Halobates bryani	15293	Halobates bryani	109004
NC_085409.1	2666685715	Halobates whiteleggei	15301	Halobates whiteleggei	109020
NC_085410.1	2666685729	Halobates katherinae	15306	Halobates katherinae	1868692
NC_085411.1	2666685743	Halobates zephyrus	15294	Halobates zephyrus	3095929
NC_085412.1	2666685757	Halobates matsumurai	15291	Halobates matsumurai	95702
NC_085413.1	2666685771	Metrocoris communis	15281	Metrocoris communis	3106207
NC_085414.1	2666685785	Lepidodesma aligera	15769	Lepidodesma aligera	3043745
NC_085415.1	2666685799	Menippe rumphii	15609	Menippe rumphii	864863
NC_085420.1	2666686152	Cymoninus sechellensis	15962	Cymoninus sechellensis	3103804
NC_085421.1	2666686166	Epilepia dentata	15220	Epilepia dentata	1481767
NC_085422.1	2666686180	Epilepia longaduncata	15243	Epilepia longaduncata	3098135
NC_085424.1	2666686281	Mus macedonicus	16300	Mus macedonicus	10100
NC_085425.1	2666686295	Mus spicilegus	16303	Mus spicilegus	10103
NC_085456.1	2666688862	Microphysogobio elongatus	16603	Microphysogobio elongatus	585237
NC_085457.1	2666688876	Bittacus lii	15911	Bittacus lii	3107975
NC_085461.1	2666689003	Culex hutchinsoni	15586	Culex hutchinsoni	345742
NC_085464.1	2666689118	Unio carneus	15821	Unio carneus	2950118
NC_085465.1	2666689132	Unio bruguierianus	15757	Unio bruguierianus	1904309
NC_085466.1	2666689146	Unio gibbus	15824	Unio gibbus	561872
NC_085467.1	2666689160	Unio gontierii	15788	Unio gontierii	3097483
NC_085468.1	2666689174	Unio ionicus	15785	Unio ionicus	3097481
NC_085469.1	2666689188	Unio mardinensis	15792	Unio mardinensis	3097484
NC_085470.1	2666689202	Unio terminalis	15743	Unio terminalis	2855865
NC_085471.1	2666689216	Unio tumidiformis	15739	Unio tumidiformis	461119
NC_085472.1	2666689230	Unio vicarius	15707	Unio vicarius	3097482
NC_085473.1	2666689244	Colias sifanica	15151	Colias sifanica	1163498
NC_085479.1	2666689624	Scopimera longidactyla	15965	Scopimera longidactyla	664710
NC_085482.1	2666689809	Melanodrymia galeronae	18013	Melanodrymia galeronae	3096626
NC_085485.1	2666689922	Fulgoraria chinoi	16173	Fulgoraria chinoi	3100169
NC_085486.1	2666689936	Membranipora villosa	15407	Membranipora villosa	2857147
