AN	GI	Species	Genome_length	ncbi_name	ncbi_taxid
OL449833.1	2263003949	Schima noronhae 	157245	Schima noronhae	182319
OL449835.1	2263004125	Schima khasiana 	157246	Schima khasiana	197088
OL449838.1	2263004389	Schima crenata 	157281	Schima crenata	1603832
OL449839.1	2263004477	Schima brevipedicellata 	157313	Schima brevipedicellata	2018057
OL449843.1	2263004828	Schima argentea 	157351	Schima argentea	182318
OL544940.1	2172357739	Pedicularis nigra 	145726	Pedicularis nigra	1043543
OL622103.1	2181466415	Pueraria montana var. lobata 	153577	Pueraria montana var. lobata	3893
OL639014.1	2168680545	Rhododendron oreodoxa var. fargesii 	200787	Rhododendron oreodoxa var. fargesii	2898230
OL674123.1	2314663953	Acoelorraphe wrightii 	158509	Acoelorraphe wrightii	292681
OL674126.1	2314664214	Bismarckia nobilis 	159504	Bismarckia nobilis	292647
OL688620.1	2201037647	Broussonetia kaempferi var. australis 	160599	Broussonetia kaempferi var. australis	1750991
OL688637.1	2317811697	Arabis takesimana	153578	Arabis takesimana	1525776
OL699920.1	2188572770	Intsia bijuga 	158363	Intsia bijuga	162812
OL701986.1	2234579885	Reevesia thyrsoidea 	161816	Reevesia thyrsoidea	82439
OL753680.1	2314671656	Champereia manillana var. longistaminea 	147221	Champereia manillana var. longistaminea	1677695
OL839915.1	2296000904	Lonicera rupicola var. syringantha 	155351	Lonicera rupicola var. syringantha	447674
OL839918.1	2223826597	Cnidium monnieri 	147371	Cnidium monnieri	94007
OL840044.1	2315391122	Camellia sinensis var. assamica	157169	Camellia sinensis var. assamica	261999
OL875115.1	2412943995	Paphiopedilum villosum var. affine	156946	Paphiopedilum villosum var. affine	3003208
OL875121.1	2412944457	Paphiopedilum armeniacum f. markii	162590	Paphiopedilum armeniacum f. markii	3003197
OL879874.1	2315389433	Illicium henryi 	143277	Illicium henryi	114516
OL977689.1	2317668671	Antirrhinum majus subsp. striatum 	152631	Antirrhinum majus subsp. striatum	1508158
OL977690.1	2317668757	Antirrhinum majus var. pseudomajus 	152619	Antirrhinum majus var. pseudomajus	399788
OL977700.1	2317669602	Eremophila latrobei subsp. filiformis 	151550	Eremophila latrobei subsp. filiformis	2528946
OL977702.1	2317669766	Eremophila maculata subsp. brevifolia 	142336	Eremophila maculata subsp. brevifolia	2528933
OL977703.1	2317669848	Eremophila magnifica subsp. magnifica 	151922	Eremophila magnifica subsp. magnifica	2529245
OL977704.1	2317669931	Eremophila magnifica subsp. velutina 	151919	Eremophila magnifica subsp. velutina	2528949
OL977706.1	2317670097	Eremophila platycalyx subsp. pardalota 	151947	Eremophila platycalyx subsp. pardalota	2528952
OL979486.1	2295697259	Secale strictum subsp. Strictum	137063	Secale strictum subsp. strictum	155095
OL999303.1	2317664667	Melampyrum roseum var. japonicum	143580	Melampyrum roseum var. japonicum	2986444
OL999304.1	2317664742	Melampyrum roseum var. ovalifolium	143551	Melampyrum roseum var. ovalifolium	2986446
OL999306.1	2317664892	Melampyrum roseum var. nakaianum	143512	Melampyrum setaceum var. nakaianum	2986445
OM001014.1	2196366878	Christella dentata 	151662	Thelypteris dentata	449893
OM001093.1	2229428325	Bambusa pachinensis var. hirsutissima	139491	Bambusa pachinensis var. hirsutissima	2816231
OM009291.1	2316821387	Medicago sativa subsp. caerulea 	121383	Medicago sativa subsp. caerulea	56066
OM044392.1	2271302938	Bougainvillea stipitata var. grisebachiana	154679	Bougainvillea stipitata var. grisebachiana	1639644
OM049559.1	2307846552	Dactylis glomerata	134972	Dactylis glomerata	4509
OM049560.1	2307846636	Festuca pratensis	135342	Festuca pratensis	4608
OM066280.1	2396588545	Cypripedium japonicum	174990	Cypripedium japonicum	442463
OM066324.1	2412388286	Paphiopedilum spicerianum	157285	Paphiopedilum spicerianum	299270
OM084808.1	2222663094	Gaultheria leucocarpa var. yunnanensis	182430	Gaultheria leucocarpa var. yunnanensis	2934325
OM084949.1	2209666373	Phyllostachys edulis f. bicolor 	139678	Phyllostachys edulis f. bicolor	2998094
OM135325.1	2318775407	Toona ciliata var. henryi 	159617	Toona ciliata var. henryi	2986955
OM135503.1	2318780485	Pueraria candollei var. mirifica 	153373	Pueraria candollei var. mirifica	861244
OM141002.1	2318778108	Lonicera modesta var. lushanensis	154389	Lonicera modesta var. lushanensis	2986954
OM174283.1	2264198278	Papaver hultenii var. salmonicolor 	153668	Papaver hultenii var. salmonicolor	2820167
OM174286.1	2264198542	Papaver lapponicum subsp. occidentale 	153814	Oreomecon alpina subsp. occidentalis	1301401
OM174290.1	2264198893	Papaver radicatum subsp. dahlianum 	153747	Papaver radicatum subsp. dahlianum	669750
OM174291.1	2264198981	Papaver radicatum subsp. laestadianum 	153767	Papaver radicatum subsp. laestadianum	1891511
OM174292.1	2264199069	Papaver radicatum subsp. macrostigmum 	153767	Papaver radicatum subsp. macrostigmum	1891512
OM201309.1	2192680588	Phaenosperma globosum 	144552	Phaenosperma globosum	38702
OM272947.1	2324940254	Prunus japonica var. nakaii 	158078	Prunus japonica var. nakaii	97322
OM281829.1	2240766525	Isoetes sp. 	145501	Isoetes yuhangensis	2942885
OM287552.1	2196262678	Astragalus sinicus	123830	Astragalus sinicus	47065
OM307677.1	2319560490	Dinebra chinensis	135656	Dinebra chinensis	285846
OM397372.1	2211152811	Scutellaria grandiflora 	151690	Scutellaria grandiflora	2668601
OM403715.1	2322548623	Phytolacca acinosa 	156734	Phytolacca acinosa	3528
OM501079.1	2324961274	Thalictrum minus var. hypoleucum 	156258	Thalictrum minus var. hypoleucum	581030
OM513675.1	2301310508	Cryptocoryne longicauda 	150763	Cryptocoryne longicauda	1226002
OM585629.1	2240766610	Mimosa diplotricha var. inermis 	164445	Mimosa diplotricha var. inermis	2945008
OM638058.1	2392239151	Solanum cajamarquense 	155567	Solanum cajamarquense	856892
OM638061.1	2392239412	Solanum etuberosum 	155302	Solanum etuberosum	200525
OM638065.1	2392239760	Solanum microdontum 	155493	Solanum microdontum	73574
OM638066.1	2392239847	Solanum megistacrolobum 	155497	Solanum megistacrolobum	445678
OM638067.1	2392239934	Solanum paucissectum 	155337	Solanum paucissectum	856984
OM638071.1	2392240282	Solanum tarijense 	155295	Solanum tarijense	257458
OM638075.1	2392240630	Solanum pinnatisectum 	155598	Solanum pinnatisectum	50273
OM638077.1	2392240804	Solanum sparsipilum 	155470	Solanum sparsipilum	172796
OM640091.1	2325198882	Tofieldia yoshiiana var. kanwonensis	155060	Tofieldia yoshiiana var. kanwonensis	765834
OM678460.1	2327863351	Tofieldia coccinea var. kondoi	157803	Tofieldia coccinea var. kondoi	708144
OM681370.1	2324960979	Medicago lupulina 	124107	Medicago lupulina	47085
OM687229.1	2317816939	Bambusa tuldoides f. swolleninternode 	139460	Bambusa tuldoides f. swolleninternode	2986666
OM691698.1	2223759384	Portulaca grandiflora 	157021	Portulaca grandiflora	3583
OM775453.1	2252681492	Campylotropis yunnanensis subsp. filipes 	149122	Campylotropis yunnanensis subsp. filipes	2952129
OM807060.1	2210665785	Fritillaria unibracteata var. longinectarea 	151118	Fritillaria unibracteata var. longinectarea	744038
OM807062.1	2210665787	Fritillaria unibracteata var. maculata 	151076	Fritillaria unibracteata var. maculata	2927935
OM809718.1	2451622718	Tetraena hamiensis var. qatarensis 	106720	Tetraena hamiensis var. qatarensis	1732530
OM867661.1	2326926382	Medicago polymorpha 	124229	Medicago polymorpha	47084
OM877262.1	2254882340	Girardinia suborbiculata subsp. triloba	152874	Girardinia diversifolia subsp. triloba	1303708
OM877265.1	2254882597	Girardinia suborbiculata subsp. suborbiculata	152894	Girardinia suborbiculata subsp. suborbiculata	2952664
OM877284.1	2254884216	Urtica mairei var. mairei	146819	Urtica mairei var. mairei	2952673
OM912479.1	2278075663	Leontice leontopetalum subsp. Ewersmannii	156626	Leontice leontopetalum subsp. ewersmannii	211973
OM912764.1	2301310590	Cryptocoryne striolata 	172836	Cryptocoryne striolata	1226005
OM935758.1	2250004772	Elaeagnus pungens 	152284	Elaeagnus macrophylla x Elaeagnus pungens	3045819
OM950936.1	2301310678	Cryptocoryne nurii 	173186	Cryptocoryne nurii	1798024
OM994890.1	2258873852	Dicranostigma leptopodum 	162942	Dicranostigma leptopodum	56851
ON049663.1	2324146910	Sorbus rehderiana var. cupreonitens 	160006	Sorbus rehderiana var. cupreonitens	2992297
ON055287.1	2234579623	Aster fanjingshanicus 	153225	Aster fanjingshanicus	1196475
ON059925.1	2235063337	Betula utilis subsp. albosinensis 	160683	Betula utilis subsp. albosinensis	210132
ON065546.1	2246008918	Citrus hindsii 	160265	Citrus hindsii	159041
ON080842.1	2243422557	Salsola affinis 	151722	Salsola affinis	462255
ON101707.1	2474788474	Coffea boinensis	154879	Coffea boinensis	339888
ON101708.1	2474788565	Coffea ambongensis	154826	Coffea ambongensis	339880
ON117418.1	2475026301	Coffea bissetiae	154781	Coffea bissetiae	2994847
ON152777.1	2288998878	Corydalis casimiriana subsp. Brachycarpa	170647	Corydalis casimiriana subsp. brachycarpa	2973990
ON167902.1	2311584279	Cotinus coggygria var. cinereus 	159422	Cotinus coggygria var. cinereus	1540403
ON167903.1	2311584367	Cotinus coggygria var. glaucophyllus 	158865	Cotinus coggygria var. glaucophyllus	1540405
ON167905.1	2311584541	Cotinus coggygria var. pubescens 	159599	Cotinus coggygria var. pubescens	1540406
ON167906.1	2311584628	Cotinus coggygria var. coggygria 	159729	Cotinus coggygria var. coggygria	1540404
ON184004.1	2280327901	Allium wallichii var. platyphyllum 	152926	Allium wallichii var. platyphyllum	931139
ON184008.1	2280328267	Allium hookeri var. muliense 	153113	Allium hookeri var. muliense	743503
ON208847.1	2432720803	Camellia petelotii var. petelotii 	156620	Camellia petelotii var. petelotii	3024140
ON244034.1	2292905840	Daphne pseudomezereum var. koreana 	171152	Daphne pseudomezereum var. koreana	228660
ON257105.1	2334527468	Ficus sarmentosa var. lacrymans	160385	Ficus sarmentosa var. lacrymans	2699273
ON257108.1	2334527732	Ficus sarmentosa var. nipponica	160314	Ficus sarmentosa var. nipponica	546740
ON257110.1	2334527908	Ficus sarmentosa var. sarmentosa	160355	Ficus sarmentosa var. sarmentosa	2930468
ON257113.1	2334528172	Ficus sarmentosa var. thunbergii	160282	Ficus sarmentosa var. thunbergii	276778
ON257114.1	2334528260	Ficus sarmentosa var. impressa	160293	Ficus sarmentosa var. impressa	1179234
ON258631.1	2341408218	Quercus neglecta 	160784	Quercus bambusifolia	2943600
ON303301.1	2363798121	Quercus ningangensis 	160906	Quercus ningangensis	2920904
ON357882.1	2474788924	Illicium verum 	142554	Illicium verum	124778
ON357883.1	2474789083	Asarum splendens 	192892	Asarum splendens	447319
ON361002.1	2416169932	Garuga floribunda var. gamblei 	159322	Garuga floribunda var. gamblei	2903308
ON381168.1	2260451794	Quercus glaucoides 	160810	Quercus glaucoides	2004430
ON381174.1	2322549673	Lilium apertum 	152452	Lilium apertum	85373
ON456286.1	2400314946	Primulina eburnea	153242	Primulina eburnea	1245227
ON478182.1	2264351322	Fragaria mandshurica 	155642	Fragaria mandshurica	538574
ON493678.1	2400322413	Pentapanax parasiticus var. khasianus 	156078	[Pentapanax] parasiticus var. khasianus	2970450
ON550364.1	2476350199	Eritrichium thymifolium	147550	Eritrichium thymifolium	1330298
ON550365.1	2476350285	Caragana tragacanthoides	129038	Caragana tragacanthoides	390504
ON550371.1	2476350749	Caragana purdomii	129546	Caragana purdomii	390500
ON550372.1	2476350826	Caragana pruinosa	129597	Caragana pruinosa	390499
ON550376.1	2476351134	Caragana liouana	129507	Caragana liouana	2764620
ON550378.1	2476351288	Caragana leucophloea	134240	Caragana leucophloea	390497
ON550382.1	2476351596	Caragana frutex	131848	Caragana frutex	47643
ON550383.1	2476351673	Caragana brachypoda	132700	Caragana brachypoda	403827
ON550384.1	2476351750	Caragana bongardiana	129569	Caragana bongardiana	390494
ON550387.1	2476351981	Caragana acanthophylla	131599	Caragana acanthophylla	390493
ON550390.1	2476352212	Astragalus vulpinus	122479	Astragalus vulpinus	2749487
ON550393.1	2476352443	Astragalus sieversianus	121740	Astragalus sieversianus	158325
ON550394.1	2476352520	Astragalus scabrisetus	123658	Astragalus scabrisetus	2764617
ON550395.1	2476352597	Astragalus pallasii	119046	Astragalus pallasii	3039008
ON550396.1	2476352674	Astragalus oxyglottis	123067	Astragalus oxyglottis	144137
ON550399.1	2476352905	Astragalus lithophilus	123196	Astragalus lithophilus	2764616
ON550402.1	2476353136	Astragalus jiuquanensis	118399	Astragalus jiuquanensis	3039009
ON550404.1	2476353290	Astragalus flexus	125082	Astragalus flexus	2764613
ON550407.1	2476353521	Astragalus dilutus	123436	Astragalus dilutus	2764612
ON550409.1	2476353675	Astragalus cognatus	123318	Astragalus cognatus	2749464
ON550410.1	2476353752	Astragalus arpilobus	123054	Astragalus arpilobus	144064
ON550412.1	2476353906	Astragalus arbuscula	123630	Astragalus arbuscula	2749462
ON550413.1	2476353983	Astragalus agrestis	123052	Astragalus agrestis	20402
ON571617.1	2258483021	Styphnolobium japonicum f. pendulum 	158645	Styphnolobium japonicum f. pendulum	2954192
ON571618.1	2258483105	Styphnolobium japonicum f. oligophyllum 	158739	Styphnolobium japonicum f. oligophyllum	2954193
ON598330.1	2474794437	Zygophyllum rosowii	104563	Zygophyllum rosowii	244763
ON598333.1	2474794644	Zygophyllum pterocarpum	105411	Zygophyllum pterocarpum	200488
ON598334.1	2474794713	Zygophyllum potaninii	104320	Zygophyllum potaninii	1729111
ON598335.1	2474794782	Zygophyllum obliquum	105497	Zygophyllum obliquum	1045197
ON598337.1	2474794920	Zygophyllum mucronatum	105010	Zygophyllum mucronatum	1729109
ON598338.1	2474794989	Zygophyllum macropterum	104880	Zygophyllum macropterum	1729107
ON598341.1	2474795211	Silene repens	154581	Silene repens	403542
ON598342.1	2474795296	Silene olgiana	161184	Silene olgiana	2764680
ON598344.1	2474795468	Silene nana	151214	Silene nana	411996
ON598346.1	2474795636	Silene lithophila	150438	Silene lithophila	2764677
ON598348.1	2474795804	Silene graminifolia	150183	Silene graminifolia	1309618
ON598349.1	2474795888	Silene gonosperma	150158	Silene gonosperma	1080094
ON598353.1	2474796228	Silene aprica	150405	Silene aprica	54820
ON598354.1	2474796313	Silene alexandrae	150632	Silene alexandrae	2764675
ON598356.1	2474796483	Lepidium ruderale	154848	Lepidium ruderale	153365
ON598364.1	2474797167	Lepidium ferganense	154858	Lepidium ferganense	153339
ON598365.1	2474797251	Lepidium draba	153675	Lepidium draba	153317
ON598366.1	2474797339	Lepidium cordatum	153177	Lepidium cordatum	200328
ON598367.1	2474797425	Lepidium chalepense	153810	Lepidium chalepense	153318
ON598369.1	2474797598	Lepidium cartilagineum	153991	Lepidium cartilagineum	537144
ON598370.1	2474797684	Lepidium appelianum	153803	Lepidium appelianum	153319
ON598373.1	2474797940	Lappula stricta	147634	Lappula stricta	1330314
ON598374.1	2474798026	Lappula spinocarpos	147758	Lappula spinocarpos	1245804
ON598376.1	2474798198	Lappula ramulosa	146049	Lappula ramulosa	2764655
ON598377.1	2474798284	Lappula patula	147558	Lappula patula	1245801
ON598378.1	2474798370	Lappula monocarpa	147558	Lappula monocarpa	3038790
ON598379.1	2474798456	Lappula lasiocarpa	147578	Lappula lasiocarpa	1330309
ON598380.1	2474798542	Lappula balchaschensis	147561	Lappula balchaschensis	1330300
ON620186.1	2414077589	Trigonotis formosana var. elevatovenosa 	148439	Trigonotis formosana var. elevatovenosa	1905785
ON620193.1	2414078193	Trigonotis macrophylla var. verrucosa 	147247	Trigonotis macrophylla var. verrucosa	3013944
ON620203.1	2414079053	Trigonotis peduncularis var. macrantha 	147487	Trigonotis peduncularis var. macrantha	3013946
ON641283.1	2288446667	Fraxinus angustifolia subsp. Angustifolia	155579	Fraxinus angustifolia subsp. angustifolia	1094609
ON641289.1	2288447236	Anethum foeniculum subsp. Piperitum	153665	Anethum piperitum	732956
ON641290.1	2288447332	Laurus nobilis	153040	Laurus nobilis	85223
ON641292.1	2288447531	Origanum vulgare subsp. virens	151826	Origanum vulgare subsp. virens	497765
ON641300.1	2288448301	Beta vulgaris subsp. Maritima	149724	Beta vulgaris subsp. maritima	350892
ON641302.1	2288448506	Genista tridentata subsp. tridentata	152280	Genista tridentata subsp. tridentata	2942621
ON641304.1	2258482519	Glandora prostrata subsp. lusitanica	150041	Glandora prostrata subsp. lusitanica	627164
ON641316.1	2288449858	Allium schoenoprasum	152878	Allium schoenoprasum	74900
ON641347.1	2258482614	Centaurium erythraea subsp. Majus	153107	Centaurium erythraea subsp. majus	321349
ON641360.1	2288454221	Helichrysum italicum subsp. picardii	152479	Helichrysum italicum subsp. picardii	630335
ON641367.1	2288454910	Echinacea purpurea	151924	Echinacea purpurea	53751
ON641368.1	2288455000	Aloysia citrodora	155230	Aloysia citrodora	925377
ON641373.1	2288455548	Anethum foeniculum subsp. Foeniculum	153623	Anethum foeniculum subsp. foeniculum	734088
ON641376.1	2288455857	Matricaria chamomilla var. recutita	149746	Matricaria chamomilla var. recutita	127986
ON720162.1	2414081455	Cirsium souliei	152470	Cirsium souliei	2800605
ON720852.1	2425691758	Saxifraga aristulata var. longipila 	147677	Saxifraga aristulata var. longipila	3019848
ON720856.1	2425692102	Saxifraga auriculata var. conaensis 	147958	Saxifraga auriculata var. conaensis	3019849
ON720873.1	2425693564	Saxifraga egregia var. eciliata 	147553	Saxifraga egregia var. eciliata	489511
ON720879.1	2425694080	Saxifraga gemmigera var. gemmuligera 	147144	Saxifraga gemmigera var. gemmuligera	489513
ON720883.1	2425694424	Saxifraga gouldii var. eglandulosa 	149300	Saxifraga gouldii var. eglandulosa	3019851
ON720929.1	2425698383	Saxifraga sinomontana var. amabilis 	147682	Saxifraga sinomontana var. amabilis	3019854
ON720935.1	2425698899	Saxifraga tangutica var. platyphylla 	147564	Saxifraga tangutica var. platyphylla	3019855
ON720942.1	2425699501	Saxifraga unguiculata var. limprichtii 	147178	Saxifraga limprichtii	2784242
ON720943.1	2425699587	Saxifraga unguiculata var. subglabra 	147356	Saxifraga unguiculata var. subglabra	3019857
ON729444.1	2359425632	Eurya rubiginosa var. attenuata 	157215	Eurya rubiginosa var. attenuata	1008912
ON755225.1	2312654494	Polyspora longicarpa	157057	Polyspora longicarpa	182307
ON755226.1	2312654582	Polyspora hainanensis	156770	Polyspora hainanensis	182315
ON755227.1	2312654670	Polyspora speciosa	157114	Polyspora speciosa	182316
ON755230.1	2312654934	Polyspora axillaris	156733	Polyspora axillaris	107826
ON756024.1	2295471757	Keteleeria evelyniana var. pendula 	117139	Keteleeria evelyniana var. pendula	2953650
ON773236.1	2288531623	Phlegmariurus squarrosus 	150398	Phlegmariurus squarrosus	73615
ON804895.1	2295696926	Primula calliantha subsp. bryophila 	152055	Primula calliantha subsp. bryophila	2940258
